Scientific name,Latitude,Longitude
Cordia sebestena,20.99418,-89.5883
Bursera simaruba,20.9942,-89.58843
Piscidia piscipula,20.9943,-89.58836
Piscidia piscipula,20.99431,-89.58836
Piscidia piscipula,20.99433,-89.58839
Piscidia piscipula,20.99431,-89.58841
Bursera simaruba,20.9944,-89.58837
Havardia,20.99439,-89.58833
Terminalia catappa,20.9945,-89.58823
Thevetia peruviana,20.99451,-89.58824
Thevetia peruviana,20.99455,-89.58832
Thevetia peruviana,20.99452,-89.58838
Tabebuia rosea,20.99457,-89.58852
Tabebuia rosea,20.99459,-89.58855
Samanea saman,20.99454,-89.58859
Thevetia peruviana,20.99452,-89.58868
Tabebuia rosea,20.99431,-89.58868
Ficus,20.99426,-89.58868
Thevetia peruviana,20.99418,-89.58871
Piscidia piscipula,20.99413,-89.58874
Albizia lebbeck,20.99418,-89.5888
Piscidia piscipula,20.99373,-89.58892
Piscidia piscipula,20.99387,-89.58912
Piscidia piscipula,20.99394,-89.58906
Cedrela odorata,20.99397,-89.58918
Bursera simaruba,20.99416,-89.58894
Bursera simaruba,20.99422,-89.58897
Cassia fistula,20.99431,-89.58901
Samanea saman,20.99438,-89.58909
Delonix regia,20.99444,-89.58904
Ehretia tinifolia,20.99462,-89.58876
Delonix regia,21.00041,-89.58798
Spathodea campanulata,21.00011,-89.58805
Ficus,21.00008,-89.58804
Lonchocarpus punctatus,21.0001,-89.58829
Tamarindus indica,21.00024,-89.58849
Leucaena leucocephala,21.00038,-89.58846
Delonix regia,21.0004,-89.58837
Terminalia catappa,21.00048,-89.5883
Tabebuia rosea,21.00064,-89.58823
Delonix regia,21.00064,-89.58823
Bursera simaruba,20.99769,-89.59489
Bursera simaruba,20.99775,-89.59499
Coccoloba uvifera,20.99776,-89.59501
Coccoloba uvifera,20.99774,-89.59505
Bursera simaruba,20.99766,-89.59509
Bursera simaruba,20.99763,-89.59518
Thrinax radiata,20.99757,-89.59528
Delonix regia,20.99763,-89.59531
Coccoloba uvifera,20.99764,-89.59536
Lysiloma latisiliquum,20.99765,-89.59541
Beaucarnea,20.99762,-89.59555
Cordia dodecandra,20.99764,-89.59559
Ceiba,20.99772,-89.59561
Bursera simaruba,20.99775,-89.59559
Bursera simaruba,20.99779,-89.5956
Ficus,20.99783,-89.59542
Sabal mexicana,20.99779,-89.59538
Terminalia catappa,20.99775,-89.59541
Bursera simaruba,20.9978,-89.59529
Lysiloma latisiliquum,20.99781,-89.59528
Cordia sebestena,20.9978,-89.59519
Bursera simaruba,20.9978,-89.59517
Terminalia catappa,20.99782,-89.59515
Delonix regia,20.99787,-89.59511
Bursera simaruba,20.99797,-89.59514
Coccoloba uvifera,20.99804,-89.59512
Washingtonia robusta,20.99808,-89.59504
Piscidia piscipula,20.99796,-89.59505
Cordia dodecandra,20.99796,-89.59502
Bursera simaruba,20.99785,-89.59489
Cassia fistula,21.00172,-89.57513
Bourreria,20.99195,-89.58315
Caesalpinia,20.99178,-89.58295
Cecropia,20.99127,-89.58324
Bursera simaruba,20.99134,-89.58349
Bursera simaruba,20.99139,-89.5835
Bursera simaruba,20.99169,-89.58353
Bursera simaruba,20.99171,-89.58355
Leucaena leucocephala,20.99176,-89.58354
Leucaena leucocephala,20.99177,-89.58351
Caesalpinia,20.99188,-89.58345
Bursera simaruba,20.99191,-89.58347
Acacia pennatula,20.99186,-89.58366
Yucca,20.99187,-89.5838
Tecoma stans,20.99191,-89.58382
Cecropia,20.99207,-89.59362
Cedrela odorata,20.99223,-89.58361
Cedrela odorata,20.99146,-89.58327
Guazuma ulmifolia,20.99145,-89.58328
Albizia lebbeck,20.99175,-89.5833
Ficus,20.99205,-89.58341
Samanea saman,20.99216,-89.58353
Terminalia catappa,20.99232,-89.58345
Terminalia catappa,20.99239,-89.58346
Cedrela odorata,20.99238,-89.58349
Samanea saman,20.99249,-89.58342
Ficus,20.99257,-89.58335
Cecropia,20.99261,-89.58337
Bursera simaruba,20.9926,-89.58332
Cedrela odorata,20.99264,-89.58334
Ficus benjamina,20.99285,-89.58068
Thevetia peruviana,20.99282,-89.58062
Tabebuia rosea,20.99293,-89.5805
Cecropia,20.99302,-89.5804
Cocos nucifera,20.99385,-89.5773
Albizia lebbeck,20.99383,-89.57735
Tabebuia rosea,20.99387,-89.57746
Tabebuia rosea,20.99381,-89.5776
Terminalia catappa,20.9938,-89.57769
Albizia lebbeck,20.99382,-89.57782
Terminalia catappa,20.99381,-89.58789
Bursera simaruba,20.996404,-89.57777
Terminalia catappa,20.99416,-89.57773
Terminalia catappa,20.99426,-89.57761
Albizia lebbeck,20.99409,-89.57746
Albizia lebbeck,20.99403,-89.5774
Albizia lebbeck,20.99399,-89.57744
Cocos nucifera,20.99326,-89.57715
Morinda citrifolia,20.99325,-89.58719
Cordia dodecandra,20.99306,-89.57718
Tabebuia rosea,20.99286,-89.57733
Leucaena leucocephala,20.9927,-89.57726
Plumeria rubra,20.99267,-89.57718
Tecoma stans,20.99254,-89.57708
Piscidia piscipula,20.99247,-89.57684
Thevetia peruviana,20.99244,-89.57677
Cedrela odorata,20.99242,-89.57669
Ehretia tinifolia,20.9925,-89.57663
Thespesia populnea,20.99259,-89.57668
Piscidia piscipula,20.99268,-89.57664
Cordia dodecandra,20.9926,-89.57647
Thespesia populnea,20.99275,-89.5764
Cordia sebestena,20.99249,-89.57617
Ehretia tinifolia,20.99223,-89.58598
Thevetia peruviana,20.99226,-89.57605
Azadirachta indica,20.99216,-89.57618
Sapindus saponaria,20.99206,-89.5763
Cordia sebestena,20.992,-89.57643
Annona squamosa,20.99205,-89.57647
Bougainvillea glabra,20.99206,-89.57648
Thevetia peruviana,20.99221,-89.57666
Washingtonia robusta,20.99398,-89.57397
Terminalia catappa,20.99398,-89.57393
Terminalia catappa,20.99396,-89.57391
Delonix regia,20.99393,-89.57395
Terminalia catappa,20.99392,-89.57393
Delonix regia,20.9939,-89.57396
Cocos nucifera,20.99345,-89.57425
Cassia fistula,20.99354,-89.57447
Cocos nucifera,20.98896,-89.57904
Cocos nucifera,20.98894,-89.57901
Cocos nucifera,20.9889,-89.57892
Piscidia piscipula,20.98867,-89.58886
Albizia lebbeck,20.98882,-89.57865
Piscidia piscipula,20.98878,-89.57856
Tabebuia rosea,20.98879,-89.58842
Ehretia tinifolia,20.98883,-89.57814
Tabebuia rosea,20.98771,-89.57341
Delonix regia,20.98767,-89.57344
Delonix regia,20.9876,-89.57328
Tabebuia rosea,20.98772,-89.5732
Delonix regia,20.9878,-89.57305
Citrus aurantium,20.98788,-89.57321
Albizia lebbeck,20.99275,-89.5833
Guazuma ulmifolia,20.99275,-89.58327
Guazuma ulmifolia,20.9927,-89.58322
Albizia lebbeck,20.99242,-89.58297
Albizia lebbeck,20.99242,-89.58298
Ceiba pentandra,20.9922,-89.58306
Citrus aurantium,20.99208,-89.58299
Samanea saman,20.99204,-89.58291
Caesalpinia,20.99178,-89.58295
Tamarindus indica,20.99134,-89.58315
Tecoma stans,20.9914,-89.58336
Tecoma stans,20.99149,-89.58345
Bursera simaruba,20.99158,-89.58347
Cecropia,20.99162,-89.58347
Ehretia tinifolia,20.99167,-89.58363
Leucaena leucocephala,20.99166,-89.58368
Leucaena leucocephala,20.99166,-89.5837
Leucaena leucocephala,20.99169,-89.58382
Bursera simaruba,20.99167,-89.58395
Leucaena leucocephala,20.99182,-89.58382
Tecoma stans,20.99183,-89.58386
Bursera simaruba,20.99186,-89.58387
Cecropia,20.99207,-89.58362
Brosimum alicastrum,20.99166,-89.58338
Bursera simaruba,20.99141,-89.58316
Albizia lebbeck,20.99171,-89.58322
Bursera simaruba,20.99203,-89.58341
Bursera simaruba,20.99205,-89.58345
Caesalpinia,20.9923,-89.58341
Piscidia piscipula,20.99233,-89.58341
Bursera simaruba,20.99234,-89.5834
Cedrela odorata,20.99235,-89.5834
Cedrela odorata,20.99238,-89.58333
Cedrela odorata,20.99239,-89.58332
Ceiba pentandra,20.99256,-89.58329
Ficus,20.99272,-89.58076
Ceiba pentandra,20.99286,-89.58056
Terminalia catappa,20.99292,-89.58052
Cassia fistula,20.99299,-89.58043
Terminalia catappa,20.99382,-89.5773
Ficus,20.99378,-89.57734
Piscidia piscipula,20.99388,-89.57751
Terminalia catappa,20.9939,-89.57772
Albizia lebbeck,20.99388,-89.57783
Albizia lebbeck,20.99405,-89.57776
Bursera simaruba,20.9941,-89.5777
Albizia lebbeck,20.99435,-89.57769
Terminalia catappa,20.99435,-89.57768
Terminalia catappa,20.99437,-89.57767
Tabebuia rosea,20.99396,-89.5773
Cocos nucifera,20.99329,-89.5771
Lonchocarpus punctatus,20.99319,-89.57716
Cordia dodecandra,20.99308,-89.57719
Piscidia piscipula,20.99288,-89.57737
Caesalpinia,20.99276,-89.57727
Tabebuia rosea,20.99255,-89.577
Thevetia peruviana,20.99246,-89.57703
Tabebuia rosea,20.99237,-89.57679
Thevetia peruviana,20.99232,-89.57668
Enterolobium cyclocarpum,20.99253,-89.57665
Piscidia piscipula,20.99258,-89.57664
Thespesia populnea,20.99266,-89.57655
Thespesia populnea,20.99276,-89.57646
Caesalpinia,20.99243,-89.57619
Melia azedarach,20.9922,-89.5759
Melia azedarach,20.99199,-89.57582
Delonix regia,20.99211,-89.57605
Azadirachta indica,20.99202,-89.57607
Cocos nucifera,20.99175,-89.57617
Ceiba pentandra,20.99181,-89.57632
Citrus aurantium,20.99218,-89.57662
Thevetia peruviana,20.99218,-89.57667
Enterolobium cyclocarpum,20.99397,-89.57403
Delonix regia,20.99394,-89.57404
Piscidia piscipula,20.99384,-89.5742
Ficus,20.99383,-89.57424
Ehretia tinifolia,20.99378,-89.57429
Bursera simaruba,20.99338,-89.57459
Bursera simaruba,20.99337,-89.57461
Bursera simaruba,20.98872,-89.57829
Delonix regia,20.98773,-89.57343
Delonix regia,20.98755,-89.57333
Delonix regia,20.98753,-89.57318
Delonix regia,20.98787,-89.57318
Albizia lebbeck,20.99281,-89.58321
Cedrela odorata,20.99277,-89.58317
Havardia,20.9927,-89.5832
Bursera simaruba,20.99246,-89.58304
Bursera simaruba,20.99244,-89.58308
Delonix regia,20.99218,-89.583
Bursera simaruba,20.99187,-89.58321
Guazuma ulmifolia,20.99165,-89.58306
Piscidia piscipula,20.99164,-89.58304
Citrus limon,20.99142,-89.58353
Sapindus saponaria,20.9917,-89.5835
Alvaradoa amorphoides,20.99171,-89.58349
Havardia,20.99186,-89.58352
Alvaradoa amorphoides,20.99189,-89.58349
Havardia,20.99191,-89.58379
Cedrela odorata,20.99204,-89.5836
Melicoccus bijugatus,20.99204,-89.58363
Bursera simaruba,20.99157,-89.5831
Piscidia piscipula,20.99159,-89.58309
Havardia,20.9921,-89.58346
Bursera simaruba,20.9921,-89.58347
Cecropia,20.99211,-89.58351
Guazuma ulmifolia,20.99254,-89.58319
Bursera simaruba,20.99253,-89.58318
Bursera simaruba,20.99253,-89.58318
Thevetia peruviana,20.99285,-89.58059
Cassia fistula,20.99291,-89.58062
Gmelina arborea,20.99297,-89.58048
Albizia lebbeck,20.99383,-89.57714
Bursera simaruba,20.9938,-89.57731
Bursera simaruba,20.99389,-89.57743
Albizia lebbeck,20.99389,-89.57766
Terminalia catappa,20.99392,-89.57779
Terminalia catappa,20.99415,-89.5778
Albizia lebbeck,20.99419,-89.57777
Albizia lebbeck,20.99413,-89.57751
Bursera simaruba,20.99414,-89.57748
Thevetia peruviana,20.99415,-89.57749
Caesalpinia,20.99324,-89.5771
Sapindus saponaria,20.99323,-89.57709
Sapindus saponaria,20.99298,-89.57733
Cedrela odorata,20.99273,-89.57723
Enterolobium cyclocarpum,20.9926,-89.57704
Tabebuia rosea,20.9924,-89.57685
Thevetia peruviana,20.99233,-89.57674
Ehretia tinifolia,20.99249,-89.57659
Piscidia piscipula,20.99257,-89.57655
Bursera simaruba,20.9926,-89.57653
Ceiba pentandra,20.99269,-89.57639
Thevetia peruviana,20.99227,-89.57607
Bougainvillea glabra,20.99226,-89.57608
Azadirachta indica,20.9922,-89.57614
Caesalpinia,20.99223,-89.57624
Adonidia merrilli,20.99219,-89.57639
Terminalia catappa,20.99206,-89.57648
Thevetia peruviana,20.99222,-89.57682
Lonchocarpus,20.99404,-89.57404
Peltophorum pterocarpum,20.99392,-89.57409
Bursera simaruba,20.99372,-89.57386
Ziziphus mauritiana,20.99368,-89.57385
Albizia lebbeck,20.99324,-89.57446
Cocos nucifera,20.98895,-89.57906
Albizia lebbeck,20.98894,-89.57898
Albizia lebbeck,20.98882,-89.57883
Cocos nucifera,20.98895,-89.57865
Cocos nucifera,20.98892,-89.57842
Lonchocarpus punctatus,20.98891,-89.57811
Delonix regia,20.98783,-89.57342
Delonix regia,20.98753,-89.57327
Cassia fistula,20.98753,-89.57327
Terminalia catappa,20.98793,-89.57327
Albizia lebbeck,20.99267,-89.58318
Albizia lebbeck,20.99274,-89.58322
Cedrela odorata,20.99274,-89.58315
Cedrela odorata,20.99271,-89.58314
Cedrela odorata,20.99251,-89.58304
Cedrela odorata,20.99249,-89.58303
Ceiba pentandra,20.9923,-89.58314
Delonix regia,20.99229,-89.58308
Ceiba pentandra,20.99208,-89.58331
Roystonea regia,20.99205,-89.58325
Tamarindus indica,20.99187,-89.5829
Bursera simaruba,20.9915,-89.58298
Delonix regia,20.99135,-89.58318
Tecoma stans,20.99142,-89.58346
Maclura tinctoria,20.99149,-89.58353
Bursera simaruba,20.99155,-89.58349
Bursera simaruba,20.99174,-89.58343
Havardia,20.99179,-89.5834
Lysiloma latisiliquum,20.99181,-89.58338
Havardia,20.99182,-89.58337
Bursera simaruba,20.9919,-89.5834
Havardia,20.9919,-89.58339
Magnoliopsida,20.99192,-89.58368
Havardia,20.99194,-89.58366
Bursera simaruba,20.99194,-89.58366
Tecoma stans,20.99155,-89.58344
Guazuma ulmifolia,20.99152,-89.58343
Tecoma stans,20.99152,-89.58344
Bursera simaruba,20.99187,-89.58325
Bursera simaruba,20.99199,-89.58333
Havardia,20.99214,-89.58348
Maclura tinctoria,20.99216,-89.58348
Alvaradoa amorphoides,20.99216,-89.58348
Piscidia piscipula,20.99219,-89.58348
Leucaena leucocephala,20.99236,-89.58336
Bursera simaruba,20.99236,-89.58329
Cedrela odorata,20.9924,-89.58319
Guazuma ulmifolia,20.99248,-89.58321
Bursera simaruba,20.99246,-89.5832
Cedrela odorata,20.99244,-89.58319
Cedrela odorata,20.99247,-89.58319
Bursera simaruba,20.99248,-89.58318
Bursera simaruba,20.99254,-89.58315
Casuarina equisetifolia,20.99284,-89.58082
Terminalia catappa,20.99288,-89.58069
Tabebuia rosea,20.99293,-89.58051
Tabebuia rosea,20.99298,-89.58046
Terminalia catappa,20.99383,-89.57712
Terminalia catappa,20.99383,-89.57732
Azadirachta indica,20.99382,-89.57756
Ehretia tinifolia,20.9939,-89.57763
Terminalia catappa,20.99386,-89.57774
Albizia lebbeck,20.99391,-89.57787
Albizia lebbeck,20.99393,-89.57783
Albizia lebbeck,20.99396,-89.57783
Albizia lebbeck,20.99398,-89.57788
Albizia lebbeck,20.99427,-89.57775
Albizia lebbeck,20.99417,-89.57758
Thevetia peruviana,20.99411,-89.57747
Cedrela odorata,20.994,-89.57746
Terminalia catappa,20.99398,-89.57742
Citrus aurantium,20.99338,-89.57713
Piscidia piscipula,20.99316,-89.57702
Caesalpinia,20.99311,-89.57727
Cordia dodecandra,20.99281,-89.57728
Enterolobium cyclocarpum,20.99271,-89.57716
Caesalpinia,20.99272,-89.57713
Cedrela odorata,20.99272,-89.57709
Piscidia piscipula,20.99242,-89.57691
Caesalpinia,20.9923,-89.57677
Thevetia peruviana,20.99257,-89.57674
Thevetia peruviana,20.99262,-89.57674
Tecoma stans,20.99274,-89.57671
Crateva,20.99275,-89.57665
Tecoma stans,20.99285,-89.57659
Cordia dodecandra,20.99285,-89.57651
Thevetia peruviana,20.99263,-89.57635
Enterolobium cyclocarpum,20.99206,-89.57588
Ceiba pentandra,20.99216,-89.57605
Ceiba pentandra,20.99204,-89.57606
Albizia lebbeck,20.99195,-89.5761
Albizia lebbeck,20.99188,-89.57607
Citrus aurantium,20.99206,-89.57652
Thevetia peruviana,20.99238,-89.57658
Terminalia catappa,20.99223,-89.57672
Ficus benjamina,20.99401,-89.57401
Delonix regia,20.99398,-89.5741
Citrus aurantium,20.99384,-89.57384
Citrus aurantium,20.99369,-89.57381
Cocos nucifera,20.99352,-89.57413
Albizia lebbeck,20.99335,-89.57431
Albizia lebbeck,20.99334,-89.57431
Cocos nucifera,20.98896,-89.57908
Cocos nucifera,20.98895,-89.57901
Leucaena leucocephala,20.98868,-89.57913
Senna sulfurea,20.98868,-89.57903
Magnoliopsida,20.98844,-89.57885
Tabebuia rosea,20.98842,-89.57861
Albizia lebbeck,20.98842,-89.57839
Piscidia piscipula,20.98853,-89.5784
Terminalia catappa,20.9879,-89.57341
Delonix regia,20.9875,-89.57334
Terminalia catappa,20.98754,-89.5732
Citrus aurantium,20.98749,-89.57317
Tabebuia rosea,20.98785,-89.57316
Piscidia piscipula,20.99314,-89.60854
Leucaena leucocephala,20.99975,-89.56366
Leucaena leucocephala,20.98974,-89.56369
Piscidia piscipula,20.98972,-89.56387
Bursera simaruba,20.98972,-89.56403
Swietenia macrophylla,20.99026,-89.56406
Cordia dodecandra,20.98952,-89.56401
Enterolobium cyclocarpum,20.98955,-89.56387
Bursera simaruba,20.98946,-89.56396
Bursera simaruba,20.98942,-89.56401
Azadirachta indica,20.98952,-89.56427
Thevetia peruviana,20.98939,-89.56364
Piscidia piscipula,20.9893,-89.56386
Bursera simaruba,20.9893,-89.56394
Bursera simaruba,20.98931,-89.56409
Bursera simaruba,20.98932,-89.56417
Bursera simaruba,20.98922,-89.5642
Thevetia peruviana,20.98913,-89.56426
Tabebuia rosea,20.99147,-89.56462
Tabebuia rosea,20.99159,-89.56497
Citrus limon,20.99155,-89.56516
Terminalia catappa,20.99151,-89.56521
Terminalia catappa,20.9915,-89.56525
Terminalia catappa,20.99026,-89.57321
Delonix regia,20.99024,-89.57318
Citrus aurantium,20.99022,-89.57329
Citrus aurantium,20.99022,-89.57343
Delonix regia,20.99018,-89.5735
Citrus sinensis,20.99013,-89.57354
Terminalia catappa,20.99,-89.57355
Delonix regia,20.98996,-89.57353
Citrus aurantium,20.98992,-89.57341
Citrus aurantium,20.98991,-89.57334
Ficus,20.98993,-89.57323
Delonix regia,20.98993,-89.57318
Citrus aurantium,20.99013,-89.57316
Coccoloba uvifera,20.99015,-89.57315
Melicoccus bijugatus,20.98548,-89.58035
Citrus aurantium,20.98545,-89.58028
Plumeria rubra,20.98561,-89.58
Terminalia catappa,20.9856,-89.58011
Thevetia peruviana,20.98559,-89.58015
Bursera simaruba,20.9856,-89.58025
Tamarindus indica,20.9784,-89.57465
Ficus,20.97837,-89.57471
Albizia lebbeck,20.97828,-89.57443
Albizia lebbeck,20.97825,-89.57441
Lonchocarpus,20.97818,-89.57446
Azadirachta indica,20.97825,-89.5748
Spathodea campanulata,20.97817,-89.57849
Delonix regia,20.97793,-89.575
Delonix regia,20.97787,-89.57507
Delonix regia,20.97798,-89.57513
Tabebuia rosea,20.97807,-89.57512
Thevetia peruviana,20.9781,-89.5751
Albizia lebbeck,20.97815,-89.57515
Terminalia catappa,20.97896,-89.5834
Albizia lebbeck,20.97895,-89.58341
Tabebuia rosea,20.97894,-89.58342
Cordia gerascanthus,20.9786,-89.5834
Bursera simaruba,20.97865,-89.58968
Ehretia tinifolia,20.97821,-89.58963
Albizia lebbeck,20.97794,-89.58959
Albizia lebbeck,20.97841,-89.5895
Bursera simaruba,20.98977,-89.56384
Bursera simaruba,20.98974,-89.56374
Leucaena leucocephala,20.98971,-89.56368
Leucaena leucocephala,20.98967,-89.56367
Leucaena leucocephala,20.98963,-89.56371
Bursera simaruba,20.98957,-89.56402
Delonix regia,20.98955,-89.56391
Bursera simaruba,20.9895,-89.56385
Azadirachta indica,20.98937,-89.56396
Delonix regia,20.98935,-89.56386
Bursera simaruba,20.98932,-89.56385
Bursera simaruba,20.98922,-89.56388
Citrus aurantium,20.98914,-89.56384
Thevetia peruviana,20.98915,-89.56395
Azadirachta indica,20.98916,-89.5641
Leucaena leucocephala,20.98916,-89.56427
Tabebuia rosea,20.99155,-89.56464
Terminalia catappa,20.99162,-89.56522
Terminalia catappa,20.9916,-89.56522
Citrus aurantium,20.99154,-89.56531
Citrus aurantium,20.99151,-89.56541
Ficus,20.99026,-89.57326
Delonix regia,20.99026,-89.57333
Ficus,20.99025,-89.57338
Delonix regia,20.99025,-89.57346
Citrus sinensis,20.99006,-89.57357
Citrus aurantium,20.98993,-89.57357
Terminalia catappa,20.98991,-89.57356
Terminalia catappa,20.98988,-89.57346
Terminalia catappa,20.98987,-89.57334
Delonix regia,20.98996,-89.57333
Citrus sinensis,20.99,-89.57332
Citrus sinensis,20.99006,-89.57331
Delonix regia,20.99018,-89.57316
Cedrela odorata,20.98548,-89.58045
Tabebuia rosea,20.98544,-89.59018
Citrus aurantium,20.98543,-89.58006
Terminalia catappa,20.98558,-89.58012
Thevetia peruviana,20.98559,-89.58015
Bursera simaruba,20.98561,-89.58026
Thevetia peruviana,20.9786,-89.57439
Piscidia piscipula,20.97837,-89.57436
Lonchocarpus,20.97828,-89.57442
Tamarindus indica,20.97819,-89.57455
Ehretia tinifolia,20.97795,-89.57475
Albizia lebbeck,20.97814,-89.57488
Delonix regia,20.97802,-89.57485
Cassia fistula,20.97797,-89.57505
Lonchocarpus,20.97785,-89.57519
Albizia lebbeck,20.97811,-89.57508
Albizia lebbeck,20.97815,-89.57524
Byrsonima crassifolia,20.97894,-89.58346
